"id","name","quality","level","required_level","item_class","item_subclass","inventory_type","preview_item"
"32059","Merciless Gladiator's Wyrmhide Spaulders","EPIC","136","70","Armor","Leather","SHOULDER",""
"32060","Merciless Gladiator's Wyrmhide Tunic","EPIC","136","70","Armor","Leather","CHEST",""
"32072","Gauntlets of Dissension","EPIC","110","70","Armor","Plate","HAND",""
"32073","Spaulders of Dementia","EPIC","110","70","Armor","Plate","SHOULDER",""
"32076","Handguards of the Steady","EPIC","110","70","Armor","Mail","HAND",""
"32077","Wrath Infused Gauntlets","EPIC","110","70","Armor","Mail","HAND",""
"32078","Pauldrons of Wild Magic","EPIC","110","70","Armor","Mail","SHOULDER",""
"32080","Mantle of Shadowy Embrace","EPIC","110","70","Armor","Leather","SHOULDER",""
"32081","Eye of the Stalker","EPIC","110","70","Armor","Miscellaneous","FINGER",""
"32082","The Fel Barrier","EPIC","110","70","Armor","Shield","SHIELD",""
"32083","Faceguard of Determination","EPIC","110","70","Armor","Plate","HEAD",""
"32084","Helmet of the Steadfast Champion","EPIC","110","70","Armor","Plate","HEAD",""
"32085","Warpstalker Helm","EPIC","110","70","Armor","Mail","HEAD",""
"32086","Storm Master's Helmet","EPIC","110","70","Armor","Mail","HEAD",""
"32087","Mask of the Deceiver","EPIC","110","70","Armor","Leather","HEAD",""
"32088","Cowl of Beastly Rage","EPIC","110","70","Armor","Leather","HEAD",""
"32089","Mana-Binders Cowl","EPIC","110","70","Armor","Cloth","HEAD",""
"32090","Cowl of Naaru Blessings","EPIC","110","70","Armor","Cloth","HEAD",""
"32091","Alex's Test Beatdown Mace","EPIC","70","60","Weapon","Mace","WEAPON",""
"32093","Chancellor's Dreadweave Gloves","EPIC","105","70","Armor","Cloth","HAND",""
"32094","Chancellor's Dreadweave Hood","EPIC","105","70","Armor","Cloth","HEAD",""
"32095","Chancellor's Dreadweave Leggings","EPIC","105","70","Armor","Cloth","LEGS",""
"32096","Chancellor's Dreadweave Mantle","EPIC","105","70","Armor","Cloth","SHOULDER",""
"32097","Chancellor's Dreadweave Robe","EPIC","105","70","Armor","Cloth","ROBE",""
"32098","Chancellor's Mooncloth Cowl","EPIC","105","70","Armor","Cloth","HEAD",""
"32099","Chancellor's Mooncloth Legguards","EPIC","105","70","Armor","Cloth","LEGS",""
"32100","Chancellor's Mooncloth Mitts","EPIC","105","70","Armor","Cloth","HAND",""
"32101","Chancellor's Mooncloth Shoulderpads","EPIC","105","70","Armor","Cloth","SHOULDER",""
"32102","Chancellor's Mooncloth Vestments","EPIC","105","70","Armor","Cloth","ROBE",""
"32103","Chancellor's Satin Gloves","EPIC","105","70","Armor","Cloth","HAND",""
"32104","Chancellor's Satin Hood","EPIC","105","70","Armor","Cloth","HEAD",""
"32105","Chancellor's Satin Leggings","EPIC","105","70","Armor","Cloth","LEGS",""
"32106","Chancellor's Satin Mantle","EPIC","105","70","Armor","Cloth","SHOULDER",""
"32107","Chancellor's Satin Robe","EPIC","105","70","Armor","Cloth","ROBE",""
"32108","Chancellor's Silk Amice","EPIC","105","70","Armor","Cloth","SHOULDER",""
"32109","Chancellor's Silk Cowl","EPIC","105","70","Armor","Cloth","HEAD",""
"32110","Chancellor's Silk Handguards","EPIC","105","70","Armor","Cloth","HAND",""
"32111","Chancellor's Silk Raiment","EPIC","105","70","Armor","Cloth","ROBE",""
"32112","Chancellor's Silk Trousers","EPIC","105","70","Armor","Cloth","LEGS",""
"32113","Chancellor's Dragonhide Gloves","EPIC","105","70","Armor","Leather","HAND",""
"32114","Chancellor's Dragonhide Helm","EPIC","105","70","Armor","Leather","HEAD",""
"32115","Chancellor's Dragonhide Legguards","EPIC","105","70","Armor","Leather","LEGS",""
"32116","Chancellor's Dragonhide Spaulders","EPIC","105","70","Armor","Leather","SHOULDER",""
"32117","Chancellor's Dragonhide Tunic","EPIC","105","70","Armor","Leather","CHEST",""
"32118","Chancellor's Kodohide Gloves","EPIC","105","70","Armor","Leather","HAND",""
"32119","Chancellor's Kodohide Helm","EPIC","105","70","Armor","Leather","HEAD",""
"32120","Chancellor's Leather Legguards","EPIC","105","70","Armor","Leather","LEGS",""
"32121","Chancellor's Kodohide Spaulders","EPIC","105","70","Armor","Leather","SHOULDER",""
"32122","Chancellor's Kodohide Legguards","EPIC","105","70","Armor","Leather","LEGS",""
"32123","Chancellor's Kodohide Tunic","EPIC","105","70","Armor","Leather","CHEST",""
"32124","Chancellor's Leather Gloves","EPIC","105","70","Armor","Leather","HAND",""
"32125","Chancellor's Leather Helm","EPIC","105","70","Armor","Leather","HEAD",""
"32126","Chancellor's Leather Spaulders","EPIC","105","70","Armor","Leather","SHOULDER",""
"32127","Chancellor's Leather Tunic","EPIC","105","70","Armor","Leather","CHEST",""
"32128","Chancellor's Wyrmhide Gloves","EPIC","105","70","Armor","Leather","HAND",""
"32129","Chancellor's Wyrmhide Helm","EPIC","105","70","Armor","Leather","HEAD",""
"32130","Chancellor's Wyrmhide Legguards","EPIC","105","70","Armor","Leather","LEGS",""
"32131","Chancellor's Wyrmhide Spaulders","EPIC","105","70","Armor","Leather","SHOULDER",""
"32132","Chancellor's Wyrmhide Tunic","EPIC","105","70","Armor","Leather","CHEST",""
"32133","Chancellor's Chain Armor","EPIC","105","70","Armor","Mail","CHEST",""
"32134","Chancellor's Chain Gauntlets","EPIC","105","70","Armor","Mail","HAND",""
"32135","Chancellor's Chain Helm","EPIC","105","70","Armor","Mail","HEAD",""
"32136","Chancellor's Chain Leggings","EPIC","105","70","Armor","Mail","LEGS",""
"32137","Chancellor's Chain Spaulders","EPIC","105","70","Armor","Mail","SHOULDER",""
"32138","Chancellor's Linked Armor","EPIC","105","70","Armor","Mail","CHEST",""
"32139","Chancellor's Linked Gauntlets","EPIC","105","70","Armor","Mail","HAND",""
"32140","Chancellor's Linked Helm","EPIC","105","70","Armor","Mail","HEAD",""
"32141","Chancellor's Linked Leggings","EPIC","105","70","Armor","Mail","LEGS",""
"32142","Chancellor's Linked Spaulders","EPIC","105","70","Armor","Mail","SHOULDER",""
"32143","Chancellor's Mail Armor","EPIC","105","70","Armor","Mail","CHEST",""
"32144","Chancellor's Mail Gauntlets","EPIC","105","70","Armor","Mail","HAND",""
"32145","Chancellor's Mail Helm","EPIC","105","70","Armor","Mail","HEAD",""
"32146","Chancellor's Mail Leggings","EPIC","105","70","Armor","Mail","LEGS",""
"32147","Chancellor's Mail Spaulders","EPIC","105","70","Armor","Mail","SHOULDER",""
"32148","Chancellor's Ringmail Chestguard","EPIC","105","70","Armor","Mail","CHEST",""
"32149","Chancellor's Ringmail Gloves","EPIC","105","70","Armor","Mail","HAND",""
"32150","Chancellor's Ringmail Headpiece","EPIC","105","70","Armor","Mail","HEAD",""
"32151","Chancellor's Ringmail Legguards","EPIC","105","70","Armor","Mail","LEGS",""
"32152","Chancellor's Ringmail Shoulders","EPIC","105","70","Armor","Mail","SHOULDER",""
"32153","Chancellor's Lamellar Chestpiece","EPIC","105","70","Armor","Plate","CHEST",""
"32154","Chancellor's Lamellar Gauntlets","EPIC","105","70","Armor","Plate","HAND",""
"32155","Chancellor's Lamellar Helm","EPIC","105","70","Armor","Plate","HEAD",""
"32156","Chancellor's Lamellar Legguards","EPIC","105","70","Armor","Plate","LEGS",""
"32157","Chancellor's Lamellar Shoulders","EPIC","105","70","Armor","Plate","SHOULDER",""
"32158","Chancellor's Ornamented Chestplate","EPIC","105","70","Armor","Plate","CHEST",""
"32159","Chancellor's Ornamented Gloves","EPIC","105","70","Armor","Plate","HAND",""
"32160","Chancellor's Ornamented Headguard","EPIC","105","70","Armor","Plate","HEAD",""
"32161","Chancellor's Ornamented Leggings","EPIC","105","70","Armor","Plate","LEGS",""
"32162","Chancellor's Ornamented Spaulders","EPIC","105","70","Armor","Plate","SHOULDER",""
"32163","Chancellor's Plate Chestpiece","EPIC","105","70","Armor","Plate","CHEST",""
"32164","Chancellor's Plate Gauntlets","EPIC","105","70","Armor","Plate","HAND",""
"32165","Chancellor's Plate Helm","EPIC","105","70","Armor","Plate","HEAD",""
"32166","Chancellor's Plate Legguards","EPIC","105","70","Armor","Plate","LEGS",""
"32167","Chancellor's Plate Shoulders","EPIC","105","70","Armor","Plate","SHOULDER",""
"32168","Chancellor's Scaled Chestpiece","EPIC","105","70","Armor","Plate","CHEST",""
"32169","Chancellor's Scaled Gauntlets","EPIC","105","70","Armor","Plate","HAND",""
"32170","Chancellor's Scaled Helm","EPIC","105","70","Armor","Plate","HEAD",""
"32171","Chancellor's Scaled Legguards","EPIC","105","70","Armor","Plate","LEGS",""
"32172","Chancellor's Scaled Shoulders","EPIC","105","70","Armor","Plate","SHOULDER",""
"32173","Chancellor's Bonecracker","EPIC","105","70","Weapon","Mace","WEAPON",""
"32174","Chancellor's Cleaver","EPIC","105","70","Weapon","Axe","WEAPON",""
"32175","Chancellor's Hacker","EPIC","105","70","Weapon","Axe","WEAPON",""
"32176","Chancellor's Pummeler","EPIC","105","70","Weapon","Mace","WEAPON",""
"32177","Chancellor's Quickblade","EPIC","105","70","Weapon","Sword","WEAPON",""
"32178","Chancellor's Shanker","EPIC","105","70","Weapon","Dagger","WEAPON",""
"32179","Chancellor's Shiv","EPIC","105","70","Weapon","Dagger","WEAPON",""
"32180","Chancellor's Slicer","EPIC","105","70","Weapon","Sword","WEAPON",""
"32181","Chancellor's Bonegrinder","EPIC","105","70","Weapon","Mace","TWOHWEAPON",""
"32182","Chancellor's Decapitator","EPIC","105","70","Weapon","Axe","TWOHWEAPON",""
"32183","Chancellor's Maul","EPIC","105","70","Weapon","Mace","TWOHWEAPON",""
"32184","Chancellor's Painsaw","EPIC","105","70","Weapon","Polearm","TWOHWEAPON",""
"32185","Chancellor's War Staff","EPIC","105","70","Weapon","Staff","TWOHWEAPON",""
"32186","Chancellor's Warblade","EPIC","105","70","Weapon","Sword","TWOHWEAPON",""
"32187","Chancellor's Heavy Crossbow","EPIC","105","70","Weapon","Crossbow","RANGEDRIGHT",""
"32188","Chancellor's Left Ripper","EPIC","105","70","Weapon","Fist Weapon","WEAPONOFFHAND",""
"32189","Chancellor's Right Ripper","EPIC","105","70","Weapon","Fist Weapon","WEAPONMAINHAND",""
"32190","Chancellor's Spellblade","EPIC","105","70","Weapon","Dagger","WEAPONMAINHAND",""
"32191","Chancellor's Battletome","EPIC","105","70","Armor","Miscellaneous","HOLDABLE",""
"32192","Chancellor's Barricade","EPIC","105","70","Armor","Shield","SHIELD",""
"32232","Eternium Shell Bracers","EPIC","141","70","Armor","Plate","WRIST",""
"32234","Fists of Mukoa","EPIC","141","70","Armor","Mail","HAND",""
"32235","Cursed Vision of Sargeras","EPIC","151","70","Armor","Leather","HEAD",""
"32236","Rising Tide","EPIC","141","70","Weapon","Axe","WEAPON",""
"32237","The Maelstrom's Fury","EPIC","141","70","Weapon","Dagger","WEAPONMAINHAND",""
"32238","Ring of Calming Waves","EPIC","141","70","Armor","Miscellaneous","FINGER",""
"32239","Slippers of the Seacaller","EPIC","141","70","Armor","Cloth","FEET",""
"32240","Guise of the Tidal Lurker","EPIC","141","70","Armor","Leather","HEAD",""
"32241","Helm of Soothing Currents","EPIC","141","70","Armor","Mail","HEAD",""
"32242","Boots of Oceanic Fury","EPIC","141","70","Armor","Mail","FEET",""
"32243","Pearl Inlaid Boots","EPIC","141","70","Armor","Plate","FEET",""
"32245","Tide-stomper's Greaves","EPIC","141","70","Armor","Plate","FEET",""
"32247","Ring of Captured Storms","EPIC","141","70","Armor","Miscellaneous","FINGER",""
"32248","Halberd of Desolation","EPIC","141","70","Weapon","Polearm","TWOHWEAPON",""
"32250","Pauldrons of Abyssal Fury","EPIC","141","70","Armor","Plate","SHOULDER",""
"32251","Wraps of Precise Flight","EPIC","141","70","Armor","Mail","WRIST",""
"32252","Nether Shadow Tunic","EPIC","141","70","Armor","Leather","CHEST",""
"32253","Legionkiller","EPIC","141","70","Weapon","Crossbow","RANGEDRIGHT",""
"32254","The Brutalizer","EPIC","141","70","Weapon","Axe","WEAPON",""
"32255","Felstone Bulwark","EPIC","141","70","Armor","Shield","SHIELD",""
"32256","Waistwrap of Infinity","EPIC","141","70","Armor","Cloth","WAIST",""
"32257","Idol of the White Stag","EPIC","141","70","Armor","Idol","RELIC",""
"32258","Naturalist's Preserving Cinch","EPIC","141","70","Armor","Mail","WAIST",""
"32259","Bands of the Coming Storm","EPIC","141","70","Armor","Mail","WRIST",""
"32260","Choker of Endless Nightmares","EPIC","141","70","Armor","Miscellaneous","NECK",""
"32261","Band of the Abyssal Lord","EPIC","141","70","Armor","Miscellaneous","FINGER",""
"32262","Syphon of the Nathrezim","EPIC","141","70","Weapon","Mace","WEAPON",""
"32263","Praetorian's Legguards","EPIC","141","70","Armor","Plate","LEGS",""
"32264","Shoulders of the Hidden Predator","EPIC","141","70","Armor","Mail","SHOULDER",""
"32265","Shadow-walker's Cord","EPIC","141","70","Armor","Leather","WAIST",""
"32266","Ring of Deceitful Intent","EPIC","141","70","Armor","Miscellaneous","FINGER",""
"32267","Boots of the Resilient","EPIC","128","70","Armor","Plate","FEET",""
"32268","Myrmidon's Treads","EPIC","141","70","Armor","Plate","FEET",""
"32269","Messenger of Fate","EPIC","141","70","Weapon","Dagger","WEAPON",""
"32270","Focused Mana Bindings","EPIC","141","70","Armor","Cloth","WRIST",""
"32271","Kilt of Immortal Nature","EPIC","141","70","Armor","Leather","LEGS",""
"32273","Amice of Brilliant Light","EPIC","141","70","Armor","Cloth","SHOULDER",""
"32275","Spiritwalker Gauntlets","EPIC","141","70","Armor","Mail","HAND",""
"32276","Flashfire Girdle","EPIC","141","70","Armor","Mail","WAIST",""
"32278","Grips of Silent Justice","EPIC","141","70","Armor","Plate","HAND",""
"32279","The Seeker's Wristguards","EPIC","141","70","Armor","Plate","WRIST",""
"32280","Gauntlets of Enforcement","EPIC","141","70","Armor","Plate","HAND",""
"32323","Shadowmoon Destroyer's Drape","EPIC","141","70","Armor","Cloth","CLOAK",""
"32324","Insidious Bands","EPIC","141","70","Armor","Leather","WRIST",""
"32325","Rifle of the Stoic Guardian","EPIC","141","70","Weapon","Gun","RANGEDRIGHT",""
"32326","Twisted Blades of Zarak","EPIC","141","70","Weapon","Thrown","THROWN",""
"32327","Robe of the Shadow Council","EPIC","141","70","Armor","Cloth","ROBE",""
"32328","Botanist's Gloves of Growth","EPIC","141","70","Armor","Leather","HAND",""
"32329","Cowl of Benevolence","EPIC","141","70","Armor","Cloth","HEAD",""
"32330","Totem of Ancestral Guidance","EPIC","141","70","Armor","Totem","RELIC",""
"32331","Cloak of the Illidari Council","EPIC","141","70","Armor","Cloth","CLOAK",""
"32332","Torch of the Damned","EPIC","141","70","Weapon","Mace","TWOHWEAPON",""
"32333","Girdle of Stability","EPIC","141","70","Armor","Plate","WAIST",""
"32334","Vest of Mounting Assault","EPIC","141","70","Armor","Mail","CHEST",""
"32335","Unstoppable Aggressor's Ring","EPIC","141","70","Armor","Miscellaneous","FINGER",""
"32336","Black Bow of the Betrayer","EPIC","151","70","Weapon","Bow","RANGED",""
"32337","Shroud of Forgiveness","EPIC","141","70","Armor","Cloth","CLOAK",""
"32338","Blood-cursed Shoulderpads","EPIC","141","70","Armor","Cloth","SHOULDER",""
"32339","Belt of Primal Majesty","EPIC","141","70","Armor","Leather","WAIST",""
"32340","Garments of Temperance","EPIC","141","70","Armor","Cloth","ROBE",""
"32341","Leggings of Divine Retribution","EPIC","141","70","Armor","Plate","LEGS",""
"32342","Girdle of Mighty Resolve","EPIC","141","70","Armor","Plate","WAIST",""
"32343","Wand of Prismatic Focus","EPIC","141","70","Weapon","Wand","RANGEDRIGHT",""
"32344","Staff of Immaculate Recovery","EPIC","141","70","Weapon","Staff","TWOHWEAPON",""
"32345","Dreadboots of the Legion","EPIC","141","70","Armor","Plate","FEET",""
"32346","Boneweave Girdle","EPIC","141","70","Armor","Mail","WAIST",""
"32347","Grips of Damnation","EPIC","141","70","Armor","Leather","HAND",""
"32348","Soul Cleaver","EPIC","141","70","Weapon","Axe","TWOHWEAPON",""
"32349","Translucent Spellthread Necklace","EPIC","141","70","Armor","Miscellaneous","NECK",""
"32350","Touch of Inspiration","EPIC","141","70","Armor","Miscellaneous","HOLDABLE",""
"32351","Elunite Empowered Bracers","EPIC","141","70","Armor","Leather","WRIST",""
"32352","Naturewarden's Treads","EPIC","141","70","Armor","Leather","FEET",""
"32353","Gloves of Unfailing Faith","EPIC","141","70","Armor","Cloth","HAND",""
"32354","Crown of Empowered Fate","EPIC","141","70","Armor","Plate","HEAD",""
"32361","Blind-Seers Icon","EPIC","141","70","Armor","Miscellaneous","HOLDABLE",""
"32362","Pendant of Titans","EPIC","141","70","Armor","Miscellaneous","NECK",""
"32363","Naaru-Blessed Life Rod","EPIC","141","70","Weapon","Wand","RANGEDRIGHT",""
"32365","Heartshatter Breastplate","EPIC","141","70","Armor","Plate","CHEST",""
"32366","Shadowmaster's Boots","EPIC","141","70","Armor","Leather","FEET",""
"32367","Leggings of Devastation","EPIC","141","70","Armor","Cloth","LEGS",""
"32368","Tome of the Lightbringer","EPIC","141","70","Armor","Libram","RELIC",""
"32369","Blade of Savagery","EPIC","141","70","Weapon","Sword","WEAPON",""
"32370","Nadina's Pendant of Purity","EPIC","141","70","Armor","Miscellaneous","NECK",""
"32371","Monster - Polearm, Epic D - Glow","RARE","1","1","Weapon","Polearm","TWOHWEAPON",""
"32373","Helm of the Illidari Shatterer","EPIC","141","70","Armor","Plate","HEAD",""
"32374","Zhar'doom, Greatstaff of the Devourer","EPIC","151","70","Weapon","Staff","TWOHWEAPON",""
"32375","Bulwark of Azzinoth","EPIC","151","70","Armor","Shield","SHIELD",""
"32376","Forest Prowler's Helm","EPIC","141","70","Armor","Mail","HEAD",""
"32377","Mantle of Darkness","EPIC","141","70","Armor","Leather","SHOULDER",""
"32384","Monster - Sword, 1H - Blackwing A02","EPIC","76","60","Weapon","Sword","WEAPON",""
"32387","Idol of the Raven Goddess","RARE","115","0","Armor","Idol","RELIC",""
"32389","Soulguard Leggings","EPIC","130","70","Armor","Cloth","LEGS",""
"32390","Soulguard Girdle","EPIC","130","70","Armor","Cloth","WAIST",""
"32391","Soulguard Slippers","EPIC","130","70","Armor","Cloth","FEET",""
"32392","Soulguard Bracers","EPIC","130","70","Armor","Cloth","WRIST",""
"32393","Redeemed Soul Cinch","EPIC","130","70","Armor","Leather","WAIST",""
"32394","Redeemed Soul Moccasins","EPIC","130","70","Armor","Leather","FEET",""
"32395","Redeemed Soul Wristguards","EPIC","130","70","Armor","Leather","WRIST",""
"32396","Redeemed Soul Legguards","EPIC","130","70","Armor","Leather","LEGS",""
"32397","Waistguard of Shackled Souls","EPIC","130","70","Armor","Mail","WAIST",""
"32398","Boots of Shackled Souls","EPIC","130","70","Armor","Mail","FEET",""
